贝贝贝贝是研究生,2017-01-02,我在五子棋OL击败了最强人工智能-AlphaGo，大家快来挑战我-网页链接-
被转的小马甲,2017-01-02,2017年人工智能-行业9大预测：某些职业将实现自动化|-网页链接-
边伯贤家的aili,2017-01-02,"卧槽这个可买不起\/\/@很酷很温柔喔:卧槽ArtificialIntelligence...难道《Her》可以搬进现实生活中来了吗...人工智能-大法好...我想每天被迪欧哥叫起床诶...\/\/@屎者粑粑:什么鬼玩意？？-@韩国me2day【starnews】[少女时代&amp;EXO,专属于你的人工智能-秘书,“SMLifeStyle品牌Wyth上市~”]2日SMEnt.方面公开表示“将参与于5日-8日在美国拉斯维加斯举办的全球最大家电博览会&lt;ConsumerElectronicsShow2017&gt;,并将在SandsExpo2层设立单独的展示馆,公开旗下创立的Celebrity与人工智能(AI)相结合的新Life...展开全文c转发1462-评论1313--5368-<ahref=""\/\/weibo.com\/2482557597\/EoVNL37Lc?refer_flag=1001030103_"""
别在我面前说困死啦你这个笨蛋,2017-01-02,"哈哈哈哈\/\/@刷屏楷:Alexa需要一对眼睛…\/\/@炭烧鸡腿堡加奶:人工智能-\/\/@濑川佑太-鬼舅:哈哈哈哈哈哈哈哈哈哈哈哈\/\/@松尾抹茶:噗哈哈哈\/\/@春風厨:哈哈哈哈哈\/\/@Akira于爷:哈哈哈哈哈哈哈哈哈哈\/\/@-Ephemeral-:\/\/@Min丨泯:哈哈哈哈哈哈\/\/@latter21:hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh-@数码窝一个国外小男孩想让亚马逊Alexa语音助手播放一首儿歌...然后...秒拍视频.转发4023-评论513--929-<ahref=""\/\/weibo.com\/2764114452\/EoQBGvoOA?refer_flag=1001030103_"""
冰冻809,2017-01-02,"哦对了，820上吹逼的zeroth人工智能-平台怎么也没了？-@i冰宇宙骁龙835全面曝光！Kryo280架构，4x2.45GHz大核，4x1.9GHz小核，采用10nmFinFET工艺。转发143-评论138--154-<ahref=""\/\/weibo.com\/5673255066\/EoUW6opqv?refer_flag=1001030103_"""
蔡丽贝,2017-01-02,2016年即将过去，这一年中相信诸位ICT业内人士听得最多的词就是AI（人工智能-），无论是企业还是媒体...-网页链接-
曹好先生,2017-01-02,麻将和扑克游戏人工智能-赢人类是肯定的。只是还没有人做。机器学习已经能自动学习2000多种游戏，而且是在没有告诉电脑如何玩游戏的情况下，电脑的机器学习可以自己学习如何玩。这一点一般人很难理解，但这是事实。|-柯洁:要尽...-柯洁:要尽所有智慧终极一战柯洁通过微博发声，说道：“人类千年的实战演练进化，计算机却告诉我们，人类全都是错的……我将尽我所有智慧终极一战。”
曹好先生,2017-01-02,你理解错了。人工智能-根本就不是靠棋谱下棋，而是用自我学习功能。|-柯洁:要尽...-柯洁:要尽所有智慧终极一战柯洁通过微博发声，说道：“人类千年的实战演练进化，计算机却告诉我们，人类全都是错的……我将尽我所有智慧终极一战。”
茶丸芋圆,2017-01-02,"之前说的人工智能-真的哎但还是不清楚是什么玩意儿。。。-@韩国me2day【starnews】[少女时代&amp;EXO,专属于你的人工智能-秘书,“SMLifeStyle品牌Wyth上市~”]2日SMEnt.方面公开表示“将参与于5日-8日在美国拉斯维加斯举办的全球最大家电博览会&lt;ConsumerElectronicsShow2017&gt;,并将在SandsExpo2层设立单独的展示馆,公开旗下创立的Celebrity与人工智能(AI)相结合的新Life...展开全文c转发1462-评论1313--5368-<ahref=""\/\/weibo.com\/2482557597\/EoVNL37Lc?refer_flag=1001030103_"""
陈思叶草,2017-01-02,移动互联网时代已经结束下一波是人工智能-一一最好的服务~~是带你去你不知道的地方~~
陈志勇微博,2017-01-02,#新媒悟语#29：人工智能-会替代什么人：斯坦福大学的教授卡普兰做了一个调查，美国有案可查的720个职业将会有47%的人被人工智能替代，中国大概会有70%。什么样的人会被替代呢？如果所有优势都是附着在某种特定技能上，比如开车、伐木、送快递，那么人工智能的潮水迟早会淹没。什么样的人不会被替代？就...展开全文c
晨晨安安,2017-01-02,【用户核心，布丁首发2016年度数据报告】当谈到人工智能-，人们往往会联想到各种科幻的场景。但事实上，人工智能在现阶段就已经很好的融入到我们的日常生活中，很多产品早已走进了众多家庭，儿童市场已成为很多企|-网页链接-
窜天猴可的松,2017-01-02,『人工智能-是如何感知的？』-网页链接-
大数据_深度学习,2017-01-02,人工智能-知识列表:王小草【深度学习】笔记第七弹--RNN与应用案例：注意力模型与机器翻译&gt;&gt;&gt;&gt;-网页链接-
岛田卢锡奥,2017-01-02,"吃鸡\/\/@喻酒酿_光与独角兽X:人工制造的爱artificiallove\/\/@很酷很温柔喔:卧槽ArtificialIntelligence...难道《Her》可以搬进现实生活中来了吗...人工智能-大法好...我想每天被迪欧哥叫起床诶...\/\/@屎者粑粑:什么鬼玩意？？-@韩国me2day【starnews】[少女时代&amp;EXO,专属于你的人工智能-秘书,“SMLifeStyle品牌Wyth上市~”]2日SMEnt.方面公开表示“将参与于5日-8日在美国拉斯维加斯举办的全球最大家电博览会&lt;ConsumerElectronicsShow2017&gt;,并将在SandsExpo2层设立单独的展示馆,公开旗下创立的Celebrity与人工智能(AI)相结合的新Life...展开全文c转发1462-评论1313--5368-<ahref=""\/\/weibo.com\/2482557597\/EoVNL37Lc?refer_flag=1001030103_"""
得神者生,2017-01-02,跨年演讲讲到后真相，讲到人工智能-，讲到共同体危机，我深以为这几者彼此偎依。机器，人工智能，这些非肉身的存在不会感到疲惫，不会发生错误，如果人类文明是抽象的结果，他们则正好相反，喜欢复杂。以后，我也将拿起奥卡姆剃刀，尽力减少机器输出复杂信息影响我的精力，以至于陷入冗余
蒂姆卡费勒,2017-01-02,"这就尴尬了\/\/@刷屏楷:Alexa需要一对眼睛…\/\/@炭烧鸡腿堡加奶:人工智能-\/\/@濑川佑太-鬼舅:哈哈哈哈哈哈哈哈哈哈哈哈\/\/@松尾抹茶:噗哈哈哈\/\/@春風厨:哈哈哈哈哈\/\/@Akira于爷:哈哈哈哈哈哈哈哈哈哈\/\/@-Ephemeral-:\/\/@Min丨泯:哈哈哈哈哈哈\/\/@latter21:hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh-@数码窝一个国外小男孩想让亚马逊Alexa语音助手播放一首儿歌...然后...秒拍视频.转发4023-评论513--929-<ahref=""\/\/weibo.com\/2764114452\/EoQBGvoOA?refer_flag=1001030103_"""
电子工程师微博,2017-01-02,"人脸识别作为当前人工智能-代表性的技术-@as安全自動化張淂福MFNE人脸识别作为当前人工智能-代表性的技术，其应用的产品化和商业化的能力非常关键。在准确率与安全性方面，以旷视科技人脸识别技术为参考，在准确率方面实现低于十万分之一的误识别率，同时通过率超过95%。在安全等级方面，比指纹识别安全级别更高，且无需特殊硬件支持需求，更易被推广。...展开全文c转发9-评论1--1-<ahref=""\/\/weibo.com\/2186762692\/EgDmrnPRc?refer_flag=1001030103_"""
东南花猫,2017-01-02,【华米人工智能-实验室成立明年发力芯片】昨日，华米科技创始人&amp;amp;CEO黄汪在2017新年内部信上透露，公司成立华米人工智能实验室，明年将发力可穿戴芯片的研发。（分享自@凤凰科技）|-华米人工智...-华米人工智能实验室成立明年发力芯片昨日，华米科技创始人&amp;amp;CEO黄汪在2017新年内部信上透露，公司成立华米人工智能实验室，明年将发力可穿戴芯片的研发。黄汪在内部信里说，经过今年一整年的准备，近日华米人工智能实验室成立。这是由业内顶级专家带领的研发团队，实验室负责人工作了20年依然在一线亲自写核心代码。“我相信我们的人工智能团队是一支能打硬仗的队伍，他们在两年内必将成为业内顶尖的AI团队。”黄汪表示，华米人工智能实验室不仅负责搭建华米在云端运动及健康大数据的深度学习平台，还将与第三方合作，主导研发华米的第一颗基于深度学习的可穿戴芯片。“我们的人工智能不是为了迎合资本和营销宣传，它有海量的数据作为基础，它只有深度融入到华米的大健康业务发挥作用，才能成为华米的一种新能力。”
冬木青山,2017-01-02,守望都有人机恋了，我希望质量效应仙女座能有可爱又贴心的人工智能-小哥哥来谈恋爱QVQ(为什么不是人工智能小姐姐，因为人机恋的人工智能小姐姐案例太多了，所以我想跟智能机械小哥哥谈恋爱)
对不起天使2009,2017-01-02,任何[km好吃惊][ppb喷血][冰桶挑战]打戒人工智能-都敌不过阁下这款天然傻瓜
凡夫无为,2017-01-02,"预计到2017年，全球人工智能-投资将增长300%。2017年1月1日央视财经频道《对话》开年巨献就是人工智能挑战2017,2017年会有超过10亿人受惠于人工智能，可能在世界某一个角落，可能以他们没有想到的方式，他们能体会到人工智能给他们带来的变化。"
繁星醉满天19910708,2017-01-02,不是若干年前的“几百年后我们将无煤可用”的杞人忧天吧？今年人工智能-行业9大预测：某些职业将实现自动化-网页链接-
饭饭love小海,2017-01-02,"人工智能-………-@韩国me2day【starnews】[少女时代&amp;EXO,专属于你的人工智能-秘书,“SMLifeStyle品牌Wyth上市~”]2日SMEnt.方面公开表示“将参与于5日-8日在美国拉斯维加斯举办的全球最大家电博览会&lt;ConsumerElectronicsShow2017&gt;,并将在SandsExpo2层设立单独的展示馆,公开旗下创立的Celebrity与人工智能(AI)相结合的新Life...展开全文c转发1462-评论1313--5368-<ahref=""\/\/weibo.com\/2482557597\/EoVNL37Lc?refer_flag=1001030103_"""
饭团-吴世勋,2017-01-02,"#吴世勋#吴世勋消息170102少女时代&amp;EXO,专属于你的人工智能-秘书,“SMLifeStyle品牌Wyth上市~”地址:-网页链接-"
风过-云起,2017-01-02,【柯洁冲进了人工智能-的深山老林，绝不是一件小事】|-柯洁冲进了...-柯洁冲进了人工智能的深山老林，绝不是一件小事新年的第一天，柯洁在星锐杯16进8战中，执白中盘负于韩国李世石的内弟子申旻埈。请注意，执白的柯洁是这个星球上最恐怖的围棋杀手。在柯洁最奔波劳累的2016年12月，执白的柯洁也只在12月1日围甲联赛中0.5目负过金志锡。更何况，柯洁这次输的申旻埈只有17岁，名不见经传，大概是三段。至此，也许有人意识到了，柯洁冲进了人工智能的“深山老林”，绝不是围棋世界的一件小事。去年12月初，我就撰文提出过，中国围棋面前的最后一个对手，是人工智能。
浮瑶同学,2017-01-02,我在五子棋大师击败了最强人工智能-AlphaGo，大家快来挑战我-网页链接-
福师大生科院14级团总支学生会,2017-01-02,"\/\/@福师大生科院团委学生会:#杉杉微分享#在不久的将来，人工智能-可能会取代一些职业。但如果你拥有足够的领导力和创造力，就不会被淘汰。\/\/@福建师范大学团委:#小葵微分享#筒子们看过来啦wuli志勇欧巴教你如何与人工智能赛跑领导力和创造力，划重点-@陈志勇微博#新媒悟语#29：人工智能-会替代什么人：斯坦福大学的教授卡普兰做了一个调查，美国有案可查的720个职业将会有47%的人被人工智能替代，中国大概会有70%。什么样的人会被替代呢？如果所有优势都是附着在某种特定技能上，比如开车、伐木、送快递，那么人工智能的潮水迟早会淹没。什么样的人不会被替代？就...展开全文c转发8-评论--10-<ahref=""\/\/weibo.com\/1929569765\/EoRDLtbdm?refer_flag=1001030103_"""
福师大生科院团委学生会,2017-01-02,"#杉杉微分享#在不久的将来，人工智能-可能会取代一些职业。但如果你拥有足够的领导力和创造力，就不会被淘汰。\/\/@福建师范大学团委:#小葵微分享#筒子们看过来啦wuli志勇欧巴教你如何与人工智能赛跑领导力和创造力，划重点-@陈志勇微博#新媒悟语#29：人工智能-会替代什么人：斯坦福大学的教授卡普兰做了一个调查，美国有案可查的720个职业将会有47%的人被人工智能替代，中国大概会有70%。什么样的人会被替代呢？如果所有优势都是附着在某种特定技能上，比如开车、伐木、送快递，那么人工智能的潮水迟早会淹没。什么样的人不会被替代？就...展开全文c转发8-评论--10-<ahref=""\/\/weibo.com\/1929569765\/EoRDLtbdm?refer_flag=1001030103_"""
